trade_id,isin,quantity,price,trade_date,settlement_date,side,counter_party,broker_id
BKR003609,XF2831753005,1817,75.03,2025-04-07,2025-04-09,Sell,BNY Mellon,BRK002
BKR003610,KF4037406430,1588,993.67,2025-04-30,2025-05-02,Sell,State Street,BRK001
BKR003611,CK3044010038,7379,452.49,2025-01-13,2025-01-14,Buy,BNY Mellon,BRK002
BKR003612,WC5532379254,3471,482.75,2025-03-17,2025-03-18,Buy,Northern Trust,BRK002
BKR003613,XN7388288780,7941,875.77,2025-02-19,2025-02-20,Buy,HDFC Custodian,BRK002
BKR003614,YS7361444402,223,165.24,2025-01-30,2025-01-31,Sell,BNY Mellon,BRK004
BKR003615,KI3588943038,3493,190.21,2025-04-26,2025-04-28,Buy,HDFC Custodian,BRK003
BKR003616,BE7195929048,3828,182.86,2025-02-17,2025-02-19,Sell,BNY Mellon,BRK001
BKR003617,AV5733969263,3751,633.66,2025-02-08,2025-02-11,Buy,HDFC Custodian,BRK004
BKR003618,UP4002576404,288,109.49,2025-04-12,2025-04-14,Buy,BNY Mellon,BRK002
BKR003619,YJ9116608031,4323,312.63,2025-03-17,2025-03-20,Buy,HDFC Custodian,BRK002
BKR003620,KO7601991863,953,465.02,2025-05-27,2025-05-30,Buy,State Street,BRK001
BKR003621,IK9348135536,213,88.14,2025-05-26,2025-05-28,Buy,BNY Mellon,BRK001
BKR003622,JQ2498782770,1476,85.19,2025-05-29,2025-05-30,Sell,Northern Trust,BRK001
BKR003623,QW2036026858,3267,899.6,2025-02-18,2025-02-19,Sell,HDFC Custodian,BRK004
BKR003624,AN8093759959,9638,690.27,2025-02-25,2025-02-27,Sell,Northern Trust,BRK002
BKR003625,LS1702590517,8200,591.22,2025-03-13,2025-03-14,Sell,State Street,BRK002
BKR003626,BA3510804457,2770,923.19,2025-03-21,2025-03-24,Buy,BNY Mellon,BRK003
BKR003627,JM8441237516,2036,422.76,2025-05-12,2025-05-14,Buy,Northern Trust,BRK002
BKR003628,PF9959635388,6114,132.39,2025-06-02,2025-06-03,Sell,State Street,BRK002
BKR003629,CG7538329904,4088,554.07,2025-04-20,2025-04-21,Buy,State Street,BRK001
BKR003630,SG4898491387,8986,871.6,2025-02-27,2025-03-02,Sell,HDFC Custodian,BRK003
BKR003631,NM2363476200,6417,505.77,2025-03-07,2025-03-10,Buy,State Street,BRK003
BKR003632,MA4620984013,8878,491.04,2025-03-29,2025-03-31,Buy,BNY Mellon,BRK002
BKR003633,RI0558782080,5284,473.15,2025-06-04,2025-06-06,Sell,BNY Mellon,BRK004
BKR003634,UW7133633629,5255,391.59,2025-01-14,2025-01-15,Buy,Northern Trust,BRK001
BKR003635,EI1159361045,3772,209.66,2025-04-13,2025-04-16,Buy,HDFC Custodian,BRK001
BKR003636,PY5939278553,3163,305.51,2024-12-25,2024-12-26,Sell,State Street,BRK004
BKR003637,SH7935268052,685,481.34,2025-03-19,2025-03-20,Sell,State Street,BRK001
BKR003638,XZ5216268323,8698,971.64,2025-03-26,2025-03-27,Sell,Northern Trust,BRK002
BKR003639,HZ8494193899,1662,743.47,2025-03-18,2025-03-20,Sell,BNY Mellon,BRK004
BKR003640,QX8428912038,5737,57.39,2025-06-02,2025-06-04,Sell,State Street,BRK003
BKR003641,LN9770937019,2283,542.84,2025-06-06,2025-06-07,Sell,BNY Mellon,BRK002
BKR003642,RR4672489854,8090,694.44,2025-01-19,2025-01-21,Sell,Northern Trust,BRK003
BKR003643,CQ8048800848,9757,603.26,2025-05-14,2025-05-15,Buy,BNY Mellon,BRK004
BKR003644,YQ5483046056,7528,684.36,2025-04-06,2025-04-08,Buy,HDFC Custodian,BRK003
BKR003645,YJ6863908961,5093,103.62,2025-03-19,2025-03-22,Buy,BNY Mellon,BRK002
BKR003646,DR6947223145,1387,358.89,2025-02-09,2025-02-11,Sell,HDFC Custodian,BRK002
BKR003647,ZB1684472430,4419,545.1,2025-01-15,2025-01-17,Buy,State Street,BRK001
BKR003648,EH6890497428,5792,935.85,2025-02-24,2025-02-25,Buy,State Street,BRK001
BKR003649,MM8036152153,8414,230.54,2025-06-07,2025-06-10,Sell,BNY Mellon,BRK004
BKR003650,ZS7292572516,9476,553.12,2025-02-07,2025-02-09,Buy,State Street,BRK003
BKR003651,OK8519570649,1029,780.37,2025-04-11,2025-04-12,Buy,BNY Mellon,BRK004
BKR003652,MG1277624116,5103,454.79,2025-04-01,2025-04-04,Buy,State Street,BRK001
BKR003653,HN3063645977,2346,576.74,2025-01-25,2025-01-26,Sell,State Street,BRK004
BKR003654,UU7381018974,7708,479.6,2025-04-17,2025-04-20,Buy,HDFC Custodian,BRK002
BKR003655,LB8132512873,7095,187.9,2025-05-13,2025-05-14,Buy,HDFC Custodian,BRK004
BKR003656,ID1385662596,7672,644.49,2025-01-08,2025-01-11,Sell,State Street,BRK002
BKR003657,CU8241641113,4192,251.0,2025-01-17,2025-01-19,Sell,BNY Mellon,BRK003
BKR003658,PR9939617779,953,327.05,2025-05-25,2025-05-28,Buy,BNY Mellon,BRK003
BKR003659,IM5903812448,9797,638.48,2025-05-24,2025-05-27,Sell,State Street,BRK001
BKR003660,XX5343647014,4605,187.93,2025-04-03,2025-04-06,Buy,State Street,BRK003
BKR003661,WI1655945524,1874,143.64,2025-03-15,2025-03-18,Sell,State Street,BRK002
BKR003662,UA1617154051,7955,969.24,2024-12-23,2024-12-25,Buy,HDFC Custodian,BRK001
BKR003663,SA2564990071,8865,853.52,2025-01-31,2025-02-03,Buy,State Street,BRK003
BKR003664,EG7416617444,7943,517.57,2025-03-25,2025-03-26,Buy,Northern Trust,BRK002
BKR003665,KV9988040381,3236,252.88,2025-06-11,2025-06-13,Buy,BNY Mellon,BRK003
BKR003666,JS8345628471,2371,531.56,2025-03-04,2025-03-05,Buy,State Street,BRK002
BKR003667,AP6678761497,9225,622.09,2025-01-27,2025-01-29,Sell,Northern Trust,BRK003
BKR003668,VK1709984848,8990,176.34,2025-05-03,2025-05-05,Buy,Northern Trust,BRK002
BKR003669,CO2038466685,924,128.5,2025-03-22,2025-03-24,Buy,BNY Mellon,BRK001
BKR003670,NQ6640811615,8758,286.4,2025-04-05,2025-04-08,Buy,HDFC Custodian,BRK004
BKR003671,BP7164369946,8109,307.62,2025-02-23,2025-02-26,Sell,BNY Mellon,BRK001
BKR003672,YJ9151892841,4337,189.13,2025-01-17,2025-01-20,Sell,Northern Trust,BRK001
BKR003673,NJ7072834299,3108,963.5,2025-02-28,2025-03-01,Sell,BNY Mellon,BRK002
BKR003674,OU7129585180,6507,212.37,2025-02-01,2025-02-03,Sell,BNY Mellon,BRK001
BKR003675,KI3443789507,4591,484.52,2025-01-26,2025-01-29,Buy,Northern Trust,BRK003
BKR003676,EY0220859199,191,433.71,2025-02-02,2025-02-04,Buy,Northern Trust,BRK003
BKR003677,PY9352308314,2229,901.23,2025-03-14,2025-03-16,Sell,State Street,BRK004
BKR003678,KG3114750395,1062,492.44,2025-04-21,2025-04-24,Sell,HDFC Custodian,BRK003
BKR003679,RU1035752617,6572,950.41,2025-01-21,2025-01-24,Buy,State Street,BRK004
BKR003680,IH2865864902,1342,819.78,2025-02-09,2025-02-10,Buy,BNY Mellon,BRK004
BKR003681,FU6425250785,326,443.89,2025-02-11,2025-02-12,Sell,State Street,BRK004
BKR003682,AS4472042894,3918,377.93,2025-06-09,2025-06-10,Buy,Northern Trust,BRK002
BKR003683,BA6651267807,9775,583.9,2025-06-03,2025-06-04,Buy,Northern Trust,BRK001
BKR003684,ZH7804494642,1602,538.81,2025-02-26,2025-02-27,Sell,HDFC Custodian,BRK004
BKR003685,WV6356082924,5644,263.07,2025-03-16,2025-03-18,Buy,Northern Trust,BRK001
BKR003686,HY8409702201,9900,314.93,2025-03-01,2025-03-03,Sell,BNY Mellon,BRK004
BKR003687,GJ1940831089,318,681.74,2025-05-27,2025-05-29,Sell,HDFC Custodian,BRK003
BKR003688,UH8751612652,9404,232.18,2025-03-11,2025-03-14,Sell,Northern Trust,BRK002
BKR003689,UN6479134269,9806,821.85,2025-02-06,2025-02-09,Sell,BNY Mellon,BRK001
BKR003690,FQ0770213983,1057,984.56,2025-03-08,2025-03-10,Buy,State Street,BRK001
BKR003691,GK9889276727,8994,218.66,2025-06-14,2025-06-16,Buy,State Street,BRK002
BKR003692,VW0600052287,1765,278.79,2025-06-11,2025-06-12,Sell,Northern Trust,BRK004
BKR003693,RL4011887610,6751,121.11,2025-05-26,2025-05-28,Sell,Northern Trust,BRK001
BKR003694,HZ7717032143,4274,972.68,2025-06-14,2025-06-16,Buy,State Street,BRK004
BKR003695,MS9045409015,8023,805.63,2025-05-08,2025-05-09,Sell,BNY Mellon,BRK004
BKR003696,EN8270122535,2134,313.17,2025-05-18,2025-05-20,Sell,BNY Mellon,BRK002
BKR003697,LA5110411295,2221,369.0,2025-06-01,2025-06-03,Buy,State Street,BRK003
BKR003698,VO3803189136,5717,922.59,2025-04-20,2025-04-21,Buy,BNY Mellon,BRK002
BKR003699,MJ2312772978,4136,434.13,2025-01-20,2025-01-21,Buy,Northern Trust,BRK003
BKR003700,YA0546672646,1071,839.59,2025-01-07,2025-01-10,Sell,State Street,BRK001
BKR003701,JD1985921284,7756,715.17,2025-06-06,2025-06-09,Sell,Northern Trust,BRK002
BKR003702,PK9035675383,5087,787.26,2025-06-13,2025-06-14,Sell,Northern Trust,BRK003
BKR003703,EA0067640969,1514,77.51,2025-03-18,2025-03-21,Buy,HDFC Custodian,BRK004
BKR003704,HA5178131053,3776,92.94,2025-04-24,2025-04-25,Sell,HDFC Custodian,BRK003
BKR003705,MC7579295671,2122,723.81,2025-06-15,2025-06-16,Buy,Northern Trust,BRK001
BKR003706,RD5710178936,2079,870.96,2025-05-10,2025-05-11,Sell,HDFC Custodian,BRK001
BKR003707,QH1545547552,675,658.09,2025-01-04,2025-01-07,Sell,State Street,BRK003
BKR003708,IP9766712303,8908,731.31,2025-06-15,2025-06-16,Sell,BNY Mellon,BRK004
BKR003709,RA1453224652,5356,870.57,2025-05-10,2025-05-13,Buy,HDFC Custodian,BRK004
BKR003710,FI1330654658,7161,671.26,2025-05-21,2025-05-23,Buy,HDFC Custodian,BRK003
BKR003711,KK9015521787,4012,328.27,2025-06-05,2025-06-08,Buy,HDFC Custodian,BRK001
BKR003712,UI3346830199,5094,847.99,2025-03-19,2025-03-21,Buy,State Street,BRK004
BKR003713,QS8273477950,2240,994.06,2025-04-02,2025-04-03,Buy,State Street,BRK003
BKR003714,IL6539707815,2323,208.96,2024-12-24,2024-12-25,Buy,Northern Trust,BRK004
BKR003715,PG6303173582,7139,265.22,2025-03-24,2025-03-25,Sell,BNY Mellon,BRK004
BKR003716,LQ0494655297,661,632.76,2025-05-08,2025-05-10,Buy,Northern Trust,BRK002
BKR003717,PM7550209632,5781,684.85,2025-05-05,2025-05-06,Sell,BNY Mellon,BRK002
BKR003718,QQ7946020885,360,156.03,2025-03-20,2025-03-22,Sell,Northern Trust,BRK003
BKR003719,NR8563752111,5415,588.69,2025-05-12,2025-05-15,Buy,State Street,BRK001
BKR003720,UT1336033707,1203,792.67,2025-04-07,2025-04-10,Buy,Northern Trust,BRK002
BKR003721,YB6212605558,8648,158.56,2024-12-28,2024-12-29,Buy,BNY Mellon,BRK001
BKR003722,XX0108336449,1600,879.36,2025-06-05,2025-06-08,Buy,HDFC Custodian,BRK002
BKR003723,QF6478058371,3453,638.2,2025-02-02,2025-02-04,Sell,Northern Trust,BRK001
BKR003724,DA2090805512,919,587.58,2025-01-19,2025-01-20,Buy,Northern Trust,BRK003
BKR003725,VG7590387708,5426,616.72,2025-06-08,2025-06-11,Buy,HDFC Custodian,BRK004
BKR003726,LU4094850716,1197,411.6,2025-06-15,2025-06-18,Buy,State Street,BRK003
BKR003727,LB3939640830,702,936.5,2025-06-18,2025-06-21,Buy,State Street,BRK003
BKR003728,UX2259196553,8531,733.35,2025-04-24,2025-04-25,Buy,State Street,BRK003
BKR003729,XP4944401112,4486,447.37,2025-01-05,2025-01-06,Buy,Northern Trust,BRK004
BKR003730,DC9131815646,2499,642.57,2025-04-16,2025-04-19,Buy,Northern Trust,BRK001
BKR003731,AZ1785492197,5454,485.65,2025-04-11,2025-04-14,Buy,BNY Mellon,BRK002
BKR003732,HT0249643541,8716,841.71,2025-03-08,2025-03-10,Sell,HDFC Custodian,BRK004
BKR003733,CY8126235976,9234,481.86,2025-02-23,2025-02-26,Sell,BNY Mellon,BRK004
BKR003734,TP5341056452,5577,787.47,2025-04-17,2025-04-19,Buy,Northern Trust,BRK002
BKR003735,RM1245621392,9572,839.14,2025-05-18,2025-05-20,Sell,HDFC Custodian,BRK004
BKR003736,ZP6708977962,767,126.95,2025-01-27,2025-01-30,Buy,BNY Mellon,BRK001
BKR003737,PZ0061679587,5008,536.76,2025-05-09,2025-05-11,Buy,Northern Trust,BRK004
BKR003738,OU4282429376,569,196.44,2025-01-24,2025-01-27,Buy,HDFC Custodian,BRK004
BKR003739,GL5998370665,1621,644.93,2025-04-02,2025-04-03,Sell,BNY Mellon,BRK002
BKR003740,GR7960351661,110,940.43,2025-01-08,2025-01-09,Sell,HDFC Custodian,BRK002
BKR003741,JP1382262332,5180,301.63,2025-05-23,2025-05-26,Sell,HDFC Custodian,BRK002
BKR003742,KR9047125557,1946,858.41,2025-02-02,2025-02-04,Sell,BNY Mellon,BRK004
BKR003743,KL2033796923,2586,94.45,2025-01-30,2025-02-02,Buy,State Street,BRK004
BKR003744,TV8725097273,323,367.53,2025-06-04,2025-06-05,Sell,BNY Mellon,BRK001
BKR003745,GD0844474036,8059,776.6,2025-05-11,2025-05-12,Buy,BNY Mellon,BRK004
BKR003746,AK3240317809,6263,235.55,2025-02-14,2025-02-16,Sell,Northern Trust,BRK001
BKR003747,SX6145798244,2401,793.68,2025-05-07,2025-05-10,Sell,State Street,BRK003
BKR003748,HC5073080227,7990,796.55,2025-03-13,2025-03-16,Buy,BNY Mellon,BRK002
BKR003749,DI8755350020,2420,952.68,2025-04-22,2025-04-23,Buy,Northern Trust,BRK003
BKR003750,GM0802868976,4392,237.64,2025-04-17,2025-04-18,Buy,State Street,BRK002
BKR003751,GN7288408003,5307,873.36,2025-04-21,2025-04-23,Sell,Northern Trust,BRK002
BKR003752,ZQ9740264068,4323,244.2,2025-01-25,2025-01-26,Buy,State Street,BRK003
BKR003753,BJ3850856710,7091,311.69,2025-03-28,2025-03-31,Sell,Northern Trust,BRK004
BKR003754,HV6369820589,9658,663.32,2025-01-14,2025-01-15,Buy,BNY Mellon,BRK004
BKR003755,NE5323236559,6970,209.86,2025-05-18,2025-05-20,Sell,Northern Trust,BRK003
BKR003756,ZI8293450781,8789,690.08,2025-02-07,2025-02-10,Sell,HDFC Custodian,BRK004
BKR003757,YP6741063408,714,144.85,2025-04-10,2025-04-13,Sell,Northern Trust,BRK001
BKR003758,JF5096085444,8337,281.43,2025-06-11,2025-06-14,Buy,State Street,BRK004
BKR003759,HV4240949926,4902,142.75,2025-01-10,2025-01-13,Sell,BNY Mellon,BRK001
BKR003760,BZ0087502371,6343,780.24,2025-06-01,2025-06-02,Sell,Northern Trust,BRK001
BKR003761,HZ7508157157,2636,441.57,2025-01-01,2025-01-03,Buy,HDFC Custodian,BRK003
BKR003762,MX7209764264,9484,456.35,2025-03-21,2025-03-22,Sell,HDFC Custodian,BRK001
BKR003763,AP5342762694,6968,291.95,2025-03-17,2025-03-20,Buy,Northern Trust,BRK001
BKR003764,RA6844328681,1160,116.63,2025-02-28,2025-03-01,Buy,State Street,BRK003
BKR003765,DI9548815222,1476,903.22,2025-06-10,2025-06-11,Buy,Northern Trust,BRK004
BKR003766,CK2123457497,8589,305.11,2025-02-14,2025-02-16,Sell,Northern Trust,BRK004
BKR003767,OV0498220121,2775,317.43,2025-01-01,2025-01-03,Buy,State Street,BRK002
BKR003768,RV2865927033,4444,108.09,2024-12-23,2024-12-24,Buy,State Street,BRK001
BKR003769,SK5075693132,1628,96.93,2025-01-03,2025-01-05,Buy,BNY Mellon,BRK002
BKR003770,HT1574133645,2439,227.4,2025-02-21,2025-02-22,Sell,BNY Mellon,BRK001
BKR003771,QD3117469889,451,397.54,2025-03-12,2025-03-15,Buy,BNY Mellon,BRK003
BKR003772,NG8841080059,4242,972.15,2025-05-04,2025-05-06,Sell,Northern Trust,BRK001
BKR003773,OW3308698903,9695,210.03,2025-03-05,2025-03-07,Buy,State Street,BRK001
BKR003774,SZ1891284283,3487,199.52,2025-04-24,2025-04-27,Sell,HDFC Custodian,BRK001
BKR003775,LT0979569627,1634,656.56,2025-01-16,2025-01-19,Sell,BNY Mellon,BRK003
BKR003776,SF9070910506,2088,171.19,2025-01-04,2025-01-05,Buy,State Street,BRK001
BKR003777,FB2905405081,3030,997.56,2025-01-02,2025-01-04,Buy,HDFC Custodian,BRK003
BKR003778,CE2584558197,6576,540.34,2024-12-23,2024-12-25,Buy,HDFC Custodian,BRK002
BKR003779,VC4321183816,401,997.74,2025-02-28,2025-03-02,Sell,BNY Mellon,BRK002
BKR003780,TV3719267198,9736,796.14,2025-04-22,2025-04-25,Buy,State Street,BRK001
BKR003781,AD6194238528,2160,383.64,2025-03-25,2025-03-28,Sell,HDFC Custodian,BRK002
BKR003782,PY8193384417,3148,591.53,2025-05-23,2025-05-24,Sell,HDFC Custodian,BRK004
BKR003783,OS7950269437,7105,574.23,2025-05-11,2025-05-13,Sell,BNY Mellon,BRK003
BKR003784,LZ8476435149,3966,546.45,2025-01-25,2025-01-28,Buy,HDFC Custodian,BRK004
BKR003785,IO3029934393,772,748.02,2025-06-09,2025-06-10,Sell,Northern Trust,BRK002
BKR003786,SN6005697504,8349,884.04,2025-05-29,2025-05-30,Sell,State Street,BRK004
BKR003787,WZ5677115305,6227,326.59,2025-04-13,2025-04-15,Sell,BNY Mellon,BRK003
BKR003788,AM0719172626,4279,620.27,2025-03-14,2025-03-15,Buy,Northern Trust,BRK003
BKR003789,GJ7968927476,7628,741.58,2025-03-31,2025-04-01,Sell,Northern Trust,BRK004
BKR003790,QG5525901263,9480,761.45,2024-12-21,2024-12-22,Sell,BNY Mellon,BRK004
BKR003791,CD4990128367,7076,796.19,2025-04-01,2025-04-04,Sell,State Street,BRK003
BKR003792,SC9203809103,9522,286.03,2024-12-26,2024-12-27,Buy,Northern Trust,BRK001
BKR003793,XL8020414986,6283,310.44,2025-06-02,2025-06-04,Buy,State Street,BRK002
BKR003794,VD5623033602,3503,615.89,2025-01-06,2025-01-09,Sell,Northern Trust,BRK003
BKR003795,FH7194965928,2183,391.9,2025-03-27,2025-03-29,Sell,Northern Trust,BRK002
BKR003796,OV3921442733,7712,161.04,2025-01-04,2025-01-06,Buy,BNY Mellon,BRK001
BKR003797,CC3171991250,7751,813.01,2025-06-18,2025-06-19,Sell,Northern Trust,BRK003
BKR003798,KG3970143950,6465,84.65,2025-02-18,2025-02-19,Sell,HDFC Custodian,BRK003
BKR003799,LS8627966437,9970,597.29,2025-02-26,2025-02-27,Buy,BNY Mellon,BRK002
BKR003800,CV8045944982,1059,672.54,2025-04-07,2025-04-10,Sell,HDFC Custodian,BRK003
BKR003801,PA8628226999,5474,841.25,2025-02-26,2025-02-27,Sell,State Street,BRK003
BKR003802,QX3370990905,8721,120.05,2025-01-25,2025-01-28,Sell,State Street,BRK001
BKR003803,XD5494623697,4662,166.64,2025-06-11,2025-06-12,Buy,State Street,BRK003
BKR003804,ZD2716754306,3735,993.24,2025-04-17,2025-04-20,Buy,BNY Mellon,BRK004
BKR003805,SX6478245172,9945,308.5,2025-04-11,2025-04-14,Sell,State Street,BRK002
BKR003806,PD1178885426,9908,655.46,2025-06-09,2025-06-10,Buy,HDFC Custodian,BRK004
BKR003807,IS4433500945,718,74.26,2025-03-08,2025-03-09,Sell,HDFC Custodian,BRK002
BKR003808,LS6995448136,7171,921.23,2025-04-08,2025-04-10,Sell,State Street,BRK001
BKR003809,PR2790277418,8177,867.67,2025-04-26,2025-04-28,Buy,HDFC Custodian,BRK003
BKR003810,WF5334528759,4201,364.95,2025-03-21,2025-03-24,Sell,HDFC Custodian,BRK004
BKR003811,IB2026004509,8124,997.54,2025-05-06,2025-05-07,Sell,State Street,BRK003
BKR003812,FX0975080054,1799,250.01,2025-03-09,2025-03-11,Buy,State Street,BRK003
BKR003813,MR8316529990,6348,780.52,2025-06-10,2025-06-13,Buy,HDFC Custodian,BRK004
BKR003814,AX6264249998,9867,637.65,2025-03-17,2025-03-20,Sell,State Street,BRK001
BKR003815,BG1698446425,9428,505.38,2025-03-11,2025-03-14,Sell,BNY Mellon,BRK003
BKR003816,DZ8879489196,7463,476.45,2025-02-27,2025-03-02,Buy,State Street,BRK001
BKR003817,EH6377645172,2203,63.52,2025-03-19,2025-03-20,Buy,Northern Trust,BRK003
BKR003818,IF0446136382,9628,154.13,2025-03-15,2025-03-16,Sell,HDFC Custodian,BRK004
BKR003819,DQ5091580782,4281,128.75,2025-05-18,2025-05-21,Sell,BNY Mellon,BRK002
BKR003820,XB3865980245,8268,501.5,2025-01-17,2025-01-19,Buy,Northern Trust,BRK003
BKR003821,KM2180670726,882,763.12,2025-06-06,2025-06-09,Sell,Northern Trust,BRK003
BKR003822,EG6759822726,1336,469.18,2025-03-07,2025-03-09,Sell,State Street,BRK001
BKR003823,UZ5407274176,2386,490.75,2025-05-26,2025-05-28,Sell,HDFC Custodian,BRK003
BKR003824,ZB1147575996,6997,105.34,2025-01-12,2025-01-14,Buy,HDFC Custodian,BRK003
BKR003825,XX9032736592,5127,486.03,2025-01-18,2025-01-20,Sell,State Street,BRK002
BKR003826,QG0797878182,9545,173.48,2025-04-03,2025-04-04,Sell,Northern Trust,BRK002
BKR003827,GO3049831604,8046,554.71,2025-01-29,2025-01-31,Sell,HDFC Custodian,BRK002
BKR003828,MQ1579700127,135,232.05,2025-05-09,2025-05-11,Buy,BNY Mellon,BRK001
BKR003829,WE7305695065,3814,871.84,2025-02-26,2025-03-01,Buy,State Street,BRK003
BKR003830,QH4317173239,3021,514.71,2025-03-17,2025-03-18,Buy,HDFC Custodian,BRK004
BKR003831,HM5129911860,5239,568.32,2025-01-27,2025-01-29,Buy,Northern Trust,BRK003
BKR003832,WL0778809256,7626,709.98,2025-05-11,2025-05-12,Sell,State Street,BRK004
BKR003833,PR2795933691,1924,168.17,2025-01-23,2025-01-25,Sell,BNY Mellon,BRK003
BKR003834,IC3905377226,6350,751.63,2025-04-09,2025-04-10,Sell,Northern Trust,BRK001
BKR003835,NF7862039405,8201,682.31,2025-02-15,2025-02-17,Sell,BNY Mellon,BRK002
BKR003836,WW5902226885,1867,52.47,2025-06-15,2025-06-18,Sell,HDFC Custodian,BRK003
BKR003837,EQ6730687722,8668,177.0,2025-02-24,2025-02-25,Sell,Northern Trust,BRK003
BKR003838,FP3734181017,6648,322.17,2025-04-15,2025-04-17,Buy,BNY Mellon,BRK004
BKR003839,KH6811625828,6088,896.4,2025-01-26,2025-01-27,Buy,HDFC Custodian,BRK003
BKR003840,UM8614066651,2004,765.19,2025-02-26,2025-02-27,Buy,HDFC Custodian,BRK004
BKR003841,QC7253461838,9434,413.66,2025-03-18,2025-03-20,Buy,State Street,BRK003
BKR003842,SC7245242518,1491,267.99,2024-12-27,2024-12-30,Sell,State Street,BRK001
BKR003843,YX5606350223,1719,160.43,2025-01-04,2025-01-06,Buy,State Street,BRK003
BKR003844,CI3725556295,2782,781.13,2025-04-17,2025-04-20,Buy,State Street,BRK001
BKR003845,JL8826496567,6708,628.09,2025-04-13,2025-04-14,Sell,State Street,BRK004
BKR003846,LN9869450849,9243,696.95,2025-02-04,2025-02-07,Buy,HDFC Custodian,BRK001
BKR003847,IH0557976158,9649,863.02,2025-03-04,2025-03-07,Sell,BNY Mellon,BRK003
BKR003848,NH4960855255,8583,581.41,2025-03-18,2025-03-19,Buy,HDFC Custodian,BRK002
BKR003849,JV6556321896,3940,118.36,2025-04-08,2025-04-11,Buy,State Street,BRK003
BKR003850,KA0671584080,5042,366.77,2025-05-07,2025-05-08,Buy,BNY Mellon,BRK002
BKR003851,QK7835886105,5478,456.51,2025-03-01,2025-03-02,Buy,Northern Trust,BRK001
BKR003852,XF8619653576,5288,853.91,2025-05-20,2025-05-22,Buy,BNY Mellon,BRK004
BKR003853,UJ0858361454,3799,657.49,2025-05-04,2025-05-06,Sell,BNY Mellon,BRK001
BKR003854,CP7787522178,8506,440.64,2025-03-22,2025-03-25,Buy,State Street,BRK001
BKR003855,QK9230828500,8699,635.06,2025-03-17,2025-03-18,Buy,State Street,BRK002
BKR003856,HV5809526983,8936,426.48,2025-04-20,2025-04-22,Sell,Northern Trust,BRK002
BKR003857,HR7738702715,9317,722.46,2025-06-03,2025-06-04,Buy,Northern Trust,BRK003
BKR003858,NZ0479500561,7737,638.05,2025-04-15,2025-04-18,Buy,BNY Mellon,BRK004
BKR003859,HI7223344098,2728,469.47,2025-02-04,2025-02-06,Buy,State Street,BRK002
BKR003860,LB1148957831,130,809.91,2025-05-08,2025-05-10,Buy,BNY Mellon,BRK002
BKR003861,ZA0256688816,576,680.27,2025-03-13,2025-03-14,Sell,BNY Mellon,BRK003
BKR003862,BE2567571611,3692,271.62,2025-04-09,2025-04-12,Sell,State Street,BRK001
BKR003863,CE0429393906,1533,469.69,2025-02-03,2025-02-04,Sell,HDFC Custodian,BRK004
BKR003864,KJ8415056289,5998,859.92,2025-03-21,2025-03-22,Buy,BNY Mellon,BRK001
BKR003865,RN0151918158,3802,355.57,2025-03-29,2025-03-30,Buy,Northern Trust,BRK002
BKR003866,DA9385375202,7405,740.94,2025-02-15,2025-02-18,Sell,HDFC Custodian,BRK004
BKR003867,EP8099647049,6214,316.48,2025-01-18,2025-01-20,Sell,BNY Mellon,BRK002
BKR003868,FX8275205091,5787,648.72,2025-03-28,2025-03-29,Buy,Northern Trust,BRK002
BKR003869,AD1177126255,1128,213.29,2025-04-19,2025-04-21,Sell,State Street,BRK002
BKR003870,VD0796763510,4802,654.51,2025-06-17,2025-06-18,Buy,Northern Trust,BRK002
BKR003871,QU2662011529,3384,869.66,2025-02-09,2025-02-10,Buy,BNY Mellon,BRK004
BKR003872,RL0761568382,5675,162.97,2025-01-18,2025-01-19,Sell,Northern Trust,BRK001
BKR003873,DO1427681305,9402,452.07,2025-03-22,2025-03-24,Sell,State Street,BRK004
BKR003874,LF9764056510,9513,242.18,2025-02-17,2025-02-18,Buy,State Street,BRK004
BKR003875,ZX0427865651,9507,467.17,2025-02-27,2025-02-28,Buy,State Street,BRK001
BKR003876,VH0177305545,4121,493.37,2025-06-05,2025-06-06,Buy,State Street,BRK002
BKR003877,XQ4125690379,4432,638.57,2025-02-12,2025-02-15,Sell,Northern Trust,BRK002
BKR003878,FL1836333761,7385,509.01,2025-04-20,2025-04-22,Sell,State Street,BRK003
BKR003879,UJ0325115778,114,397.0,2025-06-14,2025-06-16,Buy,State Street,BRK002
BKR003880,ZW2755655237,3455,505.96,2025-06-01,2025-06-04,Buy,BNY Mellon,BRK001
BKR003881,RT7799688391,3447,124.87,2025-03-16,2025-03-19,Sell,BNY Mellon,BRK001
BKR003882,TX6884697772,7773,598.7,2025-02-12,2025-02-15,Sell,Northern Trust,BRK001
BKR003883,FU0942498536,2868,461.39,2025-02-28,2025-03-02,Buy,HDFC Custodian,BRK004
BKR003884,YA1292409103,7585,392.76,2025-05-20,2025-05-22,Buy,State Street,BRK004
BKR003885,FX8587026589,5412,920.11,2025-04-22,2025-04-23,Sell,BNY Mellon,BRK001
BKR003886,HW8743503072,1486,580.58,2025-04-18,2025-04-19,Buy,Northern Trust,BRK001
BKR003887,GU3832651121,8707,198.61,2025-05-21,2025-05-22,Sell,Northern Trust,BRK002
